id;title;original title;date;date circa;creator;creator info;place;city;state;country;type;medium;color;height;width;collection;description;license;latitude;longitude;altitude;heading;tilt;fov;media
0072430cx009-07;Vista da Baía de Guanabara a partir de Santa Teresa, ao fundo o Pão de Açúcar;;;1890/1900;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Santa Teresa;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;;PD;-22.936135;-43.20415300000001;216.04;106.3;85.94;36.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx009-07.jpg
0072430cx009-06;Rua São Clemente, ao fundo o morro do Corcovado;;;1882/1892;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Botafogo;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;;PD;-22.950336;-43.191973;8.99;-101.06;98.57;49.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx009-06.jpg
0072430cx009-05;Morros da Viúva e do Pão de Açúcar a partir de Botafogo;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Botafogo;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;;PD;-22.941157;-43.184832;121.01;102.33;92.08;53.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx009-05.jpg
0072430cx009-04;Rua São Clemente, ao fundo o morro do Corcovado;;;1882/1892;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Botafogo;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;;PD;-22.950658999999998;-43.192971;9.96;-96.56;101.11;55.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx009-04.jpg
0072430cx009-03;Hotel White;;;1875/1885;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Floresta da Tijuca;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista da Floresta da Tijuca, com o Tijuca Hotel White em destaque.;PD;-22.961088;-43.271821;416.98;-82.32;85.73;40.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx009-03.jpg
0072430cx009-02;Vista de Botafogo, ao fundo o Morro do Corcovado, Pão de Açúcar e a Pedra da Gávea;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Botafogo;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;;PD;-22.941239000000003;-43.177582;7.27;-116.55;92.97;41.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx009-02.jpg
0072430cx009-01;Vista de Botafogo, ao fundo o Morro do Corcovado, Pão de Açúcar e a Pedra da Gávea;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Botafogo;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;20.0;24.6;Coleção Gilberto Ferrez;;PD;-22.941553;-43.178458;7.98;-116.6;93.01;39.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx009-01.jpg
0072430cx007-13;Vista das furnas de Agassiz;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Floresta da Tijuca;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;30.0;24.0;Coleção Gilberto Ferrez;Vista das furnas de Agassiz (Floresta da Tijuca), contrafortes da Gávea ao fundo.;PD;-22.982401;-43.293746;152.01;99.81;104.68;44.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx007-13.jpg
0072430cx007-11;A Tijuca vista da estrada do Sumaré;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Floresta da Tijuca;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;A Tijuca vista da estrada Sumaré, mostrando a floresta da Tijuca devastada.;PD;-22.931926;-43.222834999999996;322.23;-97.56;89.27;42.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx007-11.jpg
0072430cx007-07;Panorama do centro do Rio de Janeiro, ao fundo o Palácio Monroe, a Praia de Santa Luzia e o Morro do Castelo;;;1908/1914;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista do bairro da Lapa, Passeio Público e do Morro do Castelo, vendo-se a Biblioteca Nacional ainda em construção.;PD;-22.918601000000002;-43.17846;66.07;37.7;86.51;45.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx007-07.jpg
0072430cx007-05;Hotel Avenida;;;1910/1917;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Avenida Central";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;O Hotel Avenida foi construído em 1910 na Avenida Central em seus primeiros anos (atual Avenida Rio Branco), brilhou no cenário do centro da Cidade até 1957, quando foi demolido para dar lugar à construção do Edifício Central.;PD;-22.9063;-43.177015000000004;12.83;-145.38;93.49;50.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx007-05.jpg
0072430cx007-03;Hotel Avenida, e o edifício da Imprensa Nacional em segundo plano;Hotel Avenida;;1910/1917;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Avenida Central";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;O Hotel Avenida foi construído em 1910 na Avenida Central em seus primeiros anos (atual Avenida Rio Branco), brilhou no cenário do centro da Cidade até 1957, quando foi demolido para dar lugar à construção do Edifício Central.;PD;-22.9072;-43.176722999999996;9.59;-75.03;99.93;65.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx007-03.jpg
0072430cx006-12;Bico do Papagaio;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Floresta da Tijuca;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;;PD;-22.951359;-43.285882;626.25;-108.01;92.74;35.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx006-12.jpg
0072430cx006-05;Pedra da Gávea;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Gávea;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;30.0;24.0;Coleção Gilberto Ferrez;Vista da Pedra da Gávea tomada da Pedra Bonita.;PD;-22.988563;-43.283731;1457.48;-179.62;1.35;47.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx006-05.jpg
0072430cx006-04;Hotel White;;;1875/1885;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Floresta da Tijuca;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista da Floresta da Tijuca, com o Tijuca Hotel White em destaque.;PD;-22.961088;-43.271821;416.51;-82.32;85.73;40.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx006-04.jpg
0072430cx006-03;Vista da Floresta da Tijuca;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista tomada do interior da Floresta.;PD;-22.9562;-43.291477;581.28;168.29;83.17;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx006-03.jpg
